danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,track.album.name
0.759,0.756,4,-8.145,0,0.266,0.0903,2.36E-06,0.265,0.613,87.059,audio_features,4G3dZN9o3o2X4VKwt4CLts,spotify:track:4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/tracks/4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/audio-analysis/4G3dZN9o3o2X4VKwt4CLts,303493,4,Passin' Me By,Bizarre Ride II The Pharcyde
0.854,0.489,6,-11.455,1,0.415,0.428,3.10E-06,0.284,0.624,92.11,audio_features,5wcY4XgawQ2se8VjDLhedQ,spotify:track:5wcY4XgawQ2se8VjDLhedQ,https://api.spotify.com/v1/tracks/5wcY4XgawQ2se8VjDLhedQ,https://api.spotify.com/v1/audio-analysis/5wcY4XgawQ2se8VjDLhedQ,366307,4,Wu-Tang: 7th Chamber,Enter The Wu-Tang (36 Chambers) [Expanded Edition]
0.745,0.547,11,-7.409,0,0.295,0.00958,2.91E-05,0.0844,0.858,177.398,audio_features,4sMH75ctV0RVSOHZqXJpHD,spotify:track:4sMH75ctV0RVSOHZqXJpHD,https://api.spotify.com/v1/tracks/4sMH75ctV0RVSOHZqXJpHD,https://api.spotify.com/v1/audio-analysis/4sMH75ctV0RVSOHZqXJpHD,237667,4,It's Been A Long Time,The 18th Letter / The Book Of Life
0.672,0.704,1,-10.066,0,0.312,0.173,0,0.139,0.811,99.232,audio_features,5mqPg2dyqb1gBNyg9ycGcT,spotify:track:5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/tracks/5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/audio-analysis/5mqPg2dyqb1gBNyg9ycGcT,219707,4,Party And Bullshit,Whos The Man ? Soundtrack
0.708,0.832,1,-4.964,1,0.318,0.02,2.80E-06,0.189,0.618,92.428,audio_features,6DPrhGVJ1WTZvM9fKptnGe,spotify:track:6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/tracks/6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/audio-analysis/6DPrhGVJ1WTZvM9fKptnGe,252600,4,Represent,Illmatic
0.735,0.165,1,-10.131,1,0.253,0.447,0.74,0.0914,0.929,184.804,audio_features,6oOr5im8qahxu4GR7MkCG2,spotify:track:6oOr5im8qahxu4GR7MkCG2,https://api.spotify.com/v1/tracks/6oOr5im8qahxu4GR7MkCG2,https://api.spotify.com/v1/audio-analysis/6oOr5im8qahxu4GR7MkCG2,108180,4,Dillatronic 35,Dillatronic
0.925,0.388,2,-10.508,1,0.419,0.336,0,0.332,0.359,105.055,audio_features,4xOTVtbCPcfxMs2hSt9D6i,spotify:track:4xOTVtbCPcfxMs2hSt9D6i,https://api.spotify.com/v1/tracks/4xOTVtbCPcfxMs2hSt9D6i,https://api.spotify.com/v1/audio-analysis/4xOTVtbCPcfxMs2hSt9D6i,287840,4,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",Enter The Wu-Tang (36 Chambers) [Expanded Edition]
0.838,0.41,9,-11.361,0,0.238,0.746,0.000388,0.196,0.383,91.537,audio_features,6OCYTygzbVwil2UFkREQiD,spotify:track:6OCYTygzbVwil2UFkREQiD,https://api.spotify.com/v1/tracks/6OCYTygzbVwil2UFkREQiD,https://api.spotify.com/v1/audio-analysis/6OCYTygzbVwil2UFkREQiD,251227,4,Can It Be All so Simple,The Essential Wu-Tang Clan
0.846,0.791,10,-12.727,0,0.198,0.016,0,0.327,0.713,107.788,audio_features,2mYnMZOESVQeUcbvxR1lYi,spotify:track:2mYnMZOESVQeUcbvxR1lYi,https://api.spotify.com/v1/tracks/2mYnMZOESVQeUcbvxR1lYi,https://api.spotify.com/v1/audio-analysis/2mYnMZOESVQeUcbvxR1lYi,248160,4,AmeriKKKa's Most Wanted,AmeriKKKa's Most Wanted
0.914,0.394,8,-10.239,0,0.361,0.189,0.000178,0.0982,0.426,91.504,audio_features,7y5zXpTN4J7K0PngQYa655,spotify:track:7y5zXpTN4J7K0PngQYa655,https://api.spotify.com/v1/tracks/7y5zXpTN4J7K0PngQYa655,https://api.spotify.com/v1/audio-analysis/7y5zXpTN4J7K0PngQYa655,257747,4,"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Enter The Wu-Tang (36 Chambers) [Expanded Edition]
0.547,0.825,7,-8.499,1,0.212,0.105,0.000248,0.14,0.589,119.743,audio_features,72nLaDnt2dfxCA3ZAiEC2c,spotify:track:72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/tracks/72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/audio-analysis/72nLaDnt2dfxCA3ZAiEC2c,217827,5,Still Dreaming,Hip Hop Is Dead (Expanded Edition)
0.686,0.42,7,-12.75,1,0.0528,0.0242,0.00172,0.135,0.457,112.634,audio_features,0FFbJzXvag9ZRel7oNa1wU,spotify:track:0FFbJzXvag9ZRel7oNa1wU,https://api.spotify.com/v1/tracks/0FFbJzXvag9ZRel7oNa1wU,https://api.spotify.com/v1/audio-analysis/0FFbJzXvag9ZRel7oNa1wU,205893,4,The Mexican,Grand Slam - The Best Of Babe Ruth
0.583,0.888,11,-9.414,0,0.0349,0.191,4.58E-05,0.0936,0.706,93.206,audio_features,42qNWdLKCI41S4uzfamhFM,spotify:track:42qNWdLKCI41S4uzfamhFM,https://api.spotify.com/v1/tracks/42qNWdLKCI41S4uzfamhFM,https://api.spotify.com/v1/audio-analysis/42qNWdLKCI41S4uzfamhFM,203600,4,Duvet,Twilight
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,Dreams - 2004 Remaster,Rumours (Super Deluxe)
0.42,0.844,0,-5.129,1,0.0679,0.00029,0.000103,0.109,0.531,194.822,audio_features,3YbYasXmwVmUUoX6Abo6oO,spotify:track:3YbYasXmwVmUUoX6Abo6oO,https://api.spotify.com/v1/tracks/3YbYasXmwVmUUoX6Abo6oO,https://api.spotify.com/v1/audio-analysis/3YbYasXmwVmUUoX6Abo6oO,210720,4,Kirby,On The Strength Of All Convinced
0.431,0.649,9,-6.483,1,0.0436,0.00533,0.738,0.092,0.665,115.965,audio_features,2P4FWhDB0wxPyULFAAmx15,spotify:track:2P4FWhDB0wxPyULFAAmx15,https://api.spotify.com/v1/tracks/2P4FWhDB0wxPyULFAAmx15,https://api.spotify.com/v1/audio-analysis/2P4FWhDB0wxPyULFAAmx15,357464,4,Flexorcist,Flexorcist
0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,audio_features,7yzM0pEseQUpb6BMViOPEA,spotify:track:7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/tracks/7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/audio-analysis/7yzM0pEseQUpb6BMViOPEA,251600,3,Love Theme From Spartacus - Rudy Van Gelder Remaster / 2006,Eastern Sounds
0.428,0.525,9,-8.035,0,0.205,0.14,7.34E-05,0.602,0.578,171.797,audio_features,3T2LUDcZRrOnYzV1FprZTy,spotify:track:3T2LUDcZRrOnYzV1FprZTy,https://api.spotify.com/v1/tracks/3T2LUDcZRrOnYzV1FprZTy,https://api.spotify.com/v1/audio-analysis/3T2LUDcZRrOnYzV1FprZTy,146853,4,Crosshairs,THE MOUSE & THE MASK
0.509,0.787,7,-6.754,1,0.265,0.359,2.76E-05,0.26,0.507,114.449,audio_features,7Ks4VCY1wFebnOdJrM13t6,spotify:track:7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/tracks/7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/audio-analysis/7Ks4VCY1wFebnOdJrM13t6,287360,4,Wesley's Theory,To Pimp A Butterfly
0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,audio_features,6RiiSy9GzSwiyDEJDiMuKe,spotify:track:6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/tracks/6RiiSy9GzSwiyDEJDiMuKe,https://api.spotify.com/v1/audio-analysis/6RiiSy9GzSwiyDEJDiMuKe,153313,4,Something About You,Mulholland Drive
0.53,0.843,1,-2.271,1,0.39,0.428,0,0.164,0.919,199.946,audio_features,4pNT8XTKWb2vhcsqwzdXCT,spotify:track:4pNT8XTKWb2vhcsqwzdXCT,https://api.spotify.com/v1/tracks/4pNT8XTKWb2vhcsqwzdXCT,https://api.spotify.com/v1/audio-analysis/4pNT8XTKWb2vhcsqwzdXCT,202785,4,Survival Tactics,1999
0.787,0.623,10,-18.273,0,0.178,0.19,4.55E-06,0.107,0.818,109.906,audio_features,1p80AptLonBW0VilSi6xFj,spotify:track:1p80AptLonBW0VilSi6xFj,https://api.spotify.com/v1/tracks/1p80AptLonBW0VilSi6xFj,https://api.spotify.com/v1/audio-analysis/1p80AptLonBW0VilSi6xFj,336867,4,Follow The Leader,Follow The Leader
0.301,0.564,2,-6.386,1,0.0705,0.00462,0.0313,0.0616,0.517,66.731,audio_features,7FUXU3d1lOpbikVA8ewNOS,spotify:track:7FUXU3d1lOpbikVA8ewNOS,https://api.spotify.com/v1/tracks/7FUXU3d1lOpbikVA8ewNOS,https://api.spotify.com/v1/audio-analysis/7FUXU3d1lOpbikVA8ewNOS,42624,3,Orange Shirt,Scott Pilgrim Takes Off (Soundtrack from the Netflix Original Series)
0.749,0.856,2,-5.833,1,0.235,0.107,0,0.745,0.402,103.773,audio_features,1KQymTxNJfWk6vCD5ywKW2,spotify:track:1KQymTxNJfWk6vCD5ywKW2,https://api.spotify.com/v1/tracks/1KQymTxNJfWk6vCD5ywKW2,https://api.spotify.com/v1/audio-analysis/1KQymTxNJfWk6vCD5ywKW2,222653,4,Da Art of Storytellin' (Pt. 1),Aquemini
0.455,0.898,0,-3.707,1,0.0345,7.21E-05,0,0.0738,0.823,191.986,audio_features,2r9AR0xWWiARmVkwRWZq35,spotify:track:2r9AR0xWWiARmVkwRWZq35,https://api.spotify.com/v1/tracks/2r9AR0xWWiARmVkwRWZq35,https://api.spotify.com/v1/audio-analysis/2r9AR0xWWiARmVkwRWZq35,166597,4,Everything Everything,Everything Everything
0.576,0.919,11,-3.186,1,0.0279,0.000149,2.24E-06,0.102,0.876,96.076,audio_features,7v0EsDFDBpCgmIruSQTUNZ,spotify:track:7v0EsDFDBpCgmIruSQTUNZ,https://api.spotify.com/v1/tracks/7v0EsDFDBpCgmIruSQTUNZ,https://api.spotify.com/v1/audio-analysis/7v0EsDFDBpCgmIruSQTUNZ,197691,4,Tell Me You Know,Tell Me You Know
0.469,0.915,2,-3.15,1,0.155,0.0599,0,0.107,0.784,182.105,audio_features,0rh55ZP9egA7YoAgzDEF5K,spotify:track:0rh55ZP9egA7YoAgzDEF5K,https://api.spotify.com/v1/tracks/0rh55ZP9egA7YoAgzDEF5K,https://api.spotify.com/v1/audio-analysis/0rh55ZP9egA7YoAgzDEF5K,154613,4,Witches,Witches
0.408,0.692,3,-4.051,1,0.214,0.0542,0,0.151,0.696,132.271,audio_features,1J8nHv7sGNcCBjzZIYLBcP,spotify:track:1J8nHv7sGNcCBjzZIYLBcP,https://api.spotify.com/v1/tracks/1J8nHv7sGNcCBjzZIYLBcP,https://api.spotify.com/v1/audio-analysis/1J8nHv7sGNcCBjzZIYLBcP,201560,3,Angels,Natural Selection
0.716,0.547,11,-8.921,1,0.188,0.57,0,0.0967,0.642,99.404,audio_features,0kd0cGkhCD144Qdqm8iIF3,spotify:track:0kd0cGkhCD144Qdqm8iIF3,https://api.spotify.com/v1/tracks/0kd0cGkhCD144Qdqm8iIF3,https://api.spotify.com/v1/audio-analysis/0kd0cGkhCD144Qdqm8iIF3,77563,4,// fuckitdoeweout,// fuckitdoeweout
0.472,0.689,4,-10.967,1,0.0372,0.113,0.826,0.218,0.747,169.243,audio_features,1XX0ha24SsK7E3habDzWU3,spotify:track:1XX0ha24SsK7E3habDzWU3,https://api.spotify.com/v1/tracks/1XX0ha24SsK7E3habDzWU3,https://api.spotify.com/v1/audio-analysis/1XX0ha24SsK7E3habDzWU3,134000,4,intro to a movie about a f*cking loser,intro to a movie about a f*cking loser
0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,audio_features,1xaTREM89RbIxkcjlpf4Uw,spotify:track:1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/tracks/1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/audio-analysis/1xaTREM89RbIxkcjlpf4Uw,215760,4,Heaven Knows I'm Miserable Now - 2011 Remaster,Hatful of Hollow
0.654,0.702,4,-7.419,0,0.222,0.185,8.72E-06,0.0705,0.812,94.838,audio_features,5GO4rpfnM2lghVqEulTJUf,spotify:track:5GO4rpfnM2lghVqEulTJUf,https://api.spotify.com/v1/tracks/5GO4rpfnM2lghVqEulTJUf,https://api.spotify.com/v1/audio-analysis/5GO4rpfnM2lghVqEulTJUf,237040,4,They Say,Be
0.397,0.528,4,-13.932,0,0.405,0.00377,0.326,0.314,0.219,157.38,audio_features,3xJOKNHjuAjkJBhC5SZnZH,spotify:track:3xJOKNHjuAjkJBhC5SZnZH,https://api.spotify.com/v1/tracks/3xJOKNHjuAjkJBhC5SZnZH,https://api.spotify.com/v1/audio-analysis/3xJOKNHjuAjkJBhC5SZnZH,134113,4,Elliospizza,"Meek, Vol. 5"
0.895,0.5,2,-15.83,1,0.328,0.569,0,0.0937,0.462,113.811,audio_features,39VMTN5lZ9x41aySZGTbsJ,spotify:track:39VMTN5lZ9x41aySZGTbsJ,https://api.spotify.com/v1/tracks/39VMTN5lZ9x41aySZGTbsJ,https://api.spotify.com/v1/audio-analysis/39VMTN5lZ9x41aySZGTbsJ,239800,4,Peachfuzz,Mr. Hood
0.458,0.571,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,audio_features,6d8HN8MqqbqrEUI2bvx0aG,spotify:track:6d8HN8MqqbqrEUI2bvx0aG,https://api.spotify.com/v1/tracks/6d8HN8MqqbqrEUI2bvx0aG,https://api.spotify.com/v1/audio-analysis/6d8HN8MqqbqrEUI2bvx0aG,297000,4,Jail,Donda
0.719,0.33,5,-17.367,1,0.459,0.468,1.03E-05,0.222,0.616,96.219,audio_features,5WSZNB69XDMDZ1s6U4GjIo,spotify:track:5WSZNB69XDMDZ1s6U4GjIo,https://api.spotify.com/v1/tracks/5WSZNB69XDMDZ1s6U4GjIo,https://api.spotify.com/v1/audio-analysis/5WSZNB69XDMDZ1s6U4GjIo,81006,4,Roundhere,"Meek, Vol. 5"
0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,audio_features,5TRPicyLGbAF2LGBFbHGvO,spotify:track:5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,237507,4,Flashing Lights,Graduation
0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,audio_features,4UQMOPSUVJVicIQzjAcRRZ,spotify:track:4UQMOPSUVJVicIQzjAcRRZ,https://api.spotify.com/v1/tracks/4UQMOPSUVJVicIQzjAcRRZ,https://api.spotify.com/v1/audio-analysis/4UQMOPSUVJVicIQzjAcRRZ,167600,4,Champion,Graduation
0.559,0.733,2,-5.659,0,0.171,0.314,0,0.284,0.611,145.115,audio_features,3A4cpTBPaIQdtPFb5JxtaX,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX,316053,4,Slow Jamz,The College Dropout
0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0642,0.302,78.428,audio_features,2L47m9erkB5KBZcaqWtYen,spotify:track:2L47m9erkB5KBZcaqWtYen,https://api.spotify.com/v1/tracks/2L47m9erkB5KBZcaqWtYen,https://api.spotify.com/v1/audio-analysis/2L47m9erkB5KBZcaqWtYen,287560,4,Big Brother,Graduation
0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,audio_features,0lWjRSzq5chA9fps3pM8Zr,spotify:track:0lWjRSzq5chA9fps3pM8Zr,https://api.spotify.com/v1/tracks/0lWjRSzq5chA9fps3pM8Zr,https://api.spotify.com/v1/audio-analysis/0lWjRSzq5chA9fps3pM8Zr,212707,4,The Glory,Graduation
0.558,0.703,10,-7.851,1,0.304,0.322,0,0.376,0.709,81.849,audio_features,2ey8VvW7LS4G0q9xtgEtBA,spotify:track:2ey8VvW7LS4G0q9xtgEtBA,https://api.spotify.com/v1/tracks/2ey8VvW7LS4G0q9xtgEtBA,https://api.spotify.com/v1/audio-analysis/2ey8VvW7LS4G0q9xtgEtBA,227360,4,Feelin' It,Reasonable Doubt
0.261,0.852,9,-4.965,1,0.158,0.139,4.26E-05,0.477,0.431,177.997,audio_features,1gT5TGwbkkkUliNzHRIGi1,spotify:track:1gT5TGwbkkkUliNzHRIGi1,https://api.spotify.com/v1/tracks/1gT5TGwbkkkUliNzHRIGi1,https://api.spotify.com/v1/audio-analysis/1gT5TGwbkkkUliNzHRIGi1,284493,4,4:44,4:44
0.506,0.628,9,-8.167,1,0.175,0.146,2.91E-05,0.135,0.363,86.131,audio_features,2Z5MbKovyels3EXitye0eo,spotify:track:2Z5MbKovyels3EXitye0eo,https://api.spotify.com/v1/tracks/2Z5MbKovyels3EXitye0eo,https://api.spotify.com/v1/audio-analysis/2Z5MbKovyels3EXitye0eo,118399,4,Loose Change (feat. Earl Sweatshirt),This Thing Of Ours
0.619,0.755,7,-8.439,0,0.0918,0.225,0,0.468,0.191,93.703,audio_features,11aFVmFy8903RwDx4ohQiq,spotify:track:11aFVmFy8903RwDx4ohQiq,https://api.spotify.com/v1/tracks/11aFVmFy8903RwDx4ohQiq,https://api.spotify.com/v1/audio-analysis/11aFVmFy8903RwDx4ohQiq,144200,4,Be (Intro),Be
0.492,0.356,9,-8.274,0,0.0295,0.955,0.157,0.116,0.178,57.953,audio_features,0ll0XWbnBtEe7Qq9DvkjQI,spotify:track:0ll0XWbnBtEe7Qq9DvkjQI,https://api.spotify.com/v1/tracks/0ll0XWbnBtEe7Qq9DvkjQI,https://api.spotify.com/v1/audio-analysis/0ll0XWbnBtEe7Qq9DvkjQI,72747,4,Old 8 Legs,Are You In Or Out?
0.294,0.742,9,-7.627,1,0.0361,0.517,5.10E-05,0.559,0.706,169.709,audio_features,06r78GFh0Y84Kwd5zcoTgU,spotify:track:06r78GFh0Y84Kwd5zcoTgU,https://api.spotify.com/v1/tracks/06r78GFh0Y84Kwd5zcoTgU,https://api.spotify.com/v1/audio-analysis/06r78GFh0Y84Kwd5zcoTgU,123173,4,Stranger's Road,Are You In Or Out?
0.549,0.444,9,-9.644,0,0.0298,0.399,0.11,0.132,0.315,112.398,audio_features,5drJr9Wi1JnSWnB7WwSgX0,spotify:track:5drJr9Wi1JnSWnB7WwSgX0,https://api.spotify.com/v1/tracks/5drJr9Wi1JnSWnB7WwSgX0,https://api.spotify.com/v1/audio-analysis/5drJr9Wi1JnSWnB7WwSgX0,168827,4,Wet Dreams,Are You In Or Out?
0.266,0.224,6,-13.882,1,0.0515,0.947,0,0.221,0.322,129.884,audio_features,3GvvyT9ZZO3l2npRJaLney,spotify:track:3GvvyT9ZZO3l2npRJaLney,https://api.spotify.com/v1/tracks/3GvvyT9ZZO3l2npRJaLney,https://api.spotify.com/v1/audio-analysis/3GvvyT9ZZO3l2npRJaLney,34680,5,Hoopity Hip,Are You In Or Out?
0.645,0.602,9,-6.195,0,0.0252,0.418,0.163,0.355,0.761,125.537,audio_features,7gfNCpShQzvIxv0IqDWeaG,spotify:track:7gfNCpShQzvIxv0IqDWeaG,https://api.spotify.com/v1/tracks/7gfNCpShQzvIxv0IqDWeaG,https://api.spotify.com/v1/audio-analysis/7gfNCpShQzvIxv0IqDWeaG,254693,4,Red Tide,Are You In Or Out?
0.219,0.867,9,-5.499,0,0.067,0.701,0.0071,0.462,0.727,175.29,audio_features,3PWgQXajCckJLI5rHmBF7i,spotify:track:3PWgQXajCckJLI5rHmBF7i,https://api.spotify.com/v1/tracks/3PWgQXajCckJLI5rHmBF7i,https://api.spotify.com/v1/audio-analysis/3PWgQXajCckJLI5rHmBF7i,213867,4,Something Someone Jr,Are You In Or Out?
0.671,0.786,6,-5.753,0,0.0315,0.403,0,0.103,0.963,128.822,audio_features,1jOORGv77XNdt9B6lqk5ze,spotify:track:1jOORGv77XNdt9B6lqk5ze,https://api.spotify.com/v1/tracks/1jOORGv77XNdt9B6lqk5ze,https://api.spotify.com/v1/audio-analysis/1jOORGv77XNdt9B6lqk5ze,126547,4,Graveyard's Full,Hot Tropics
0.501,0.723,8,-5.07,1,0.0322,0.712,0.00106,0.107,0.678,101.969,audio_features,5Nt5kpCSEYKci7hyY6yu5I,spotify:track:5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/tracks/5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/audio-analysis/5Nt5kpCSEYKci7hyY6yu5I,282739,4,One Million Lovers,Hung At Heart
0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,83.089,audio_features,4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/audio-analysis/4mmkhcEm1Ljy1U9nwtsxUo,221227,4,Through The Wire,The College Dropout
0.853,0.876,1,-3.415,1,0.131,0.0426,0.00202,0.0548,0.845,99.236,audio_features,6S5SJlNXgrUBTLa58NMwGk,spotify:track:6S5SJlNXgrUBTLa58NMwGk,https://api.spotify.com/v1/tracks/6S5SJlNXgrUBTLa58NMwGk,https://api.spotify.com/v1/audio-analysis/6S5SJlNXgrUBTLa58NMwGk,246667,4,2 Of Amerikaz Most Wanted,Greatest Hits
0.434,0.81,0,-6.6,1,0.036,0.0232,0.0102,0.153,0.432,144.29,audio_features,4ZDyo32Vg4avIKHaDfZSOg,spotify:track:4ZDyo32Vg4avIKHaDfZSOg,https://api.spotify.com/v1/tracks/4ZDyo32Vg4avIKHaDfZSOg,https://api.spotify.com/v1/audio-analysis/4ZDyo32Vg4avIKHaDfZSOg,268333,4,Never Meant,American Football (Deluxe Edition)
0.222,0.801,9,-4.892,0,0.0394,0.02,0.319,0.114,0.685,200.76,audio_features,6rv4gfOtrlYFrcu03gZkUW,spotify:track:6rv4gfOtrlYFrcu03gZkUW,https://api.spotify.com/v1/tracks/6rv4gfOtrlYFrcu03gZkUW,https://api.spotify.com/v1/audio-analysis/6rv4gfOtrlYFrcu03gZkUW,214400,4,I Follow You,Melody's Echo Chamber
0.341,0.648,3,-8.056,1,0.0334,0.0374,0.898,0.0784,0.6,148.739,audio_features,4z5Zh0WLC4TaHghMW3Nx5H,spotify:track:4z5Zh0WLC4TaHghMW3Nx5H,https://api.spotify.com/v1/tracks/4z5Zh0WLC4TaHghMW3Nx5H,https://api.spotify.com/v1/audio-analysis/4z5Zh0WLC4TaHghMW3Nx5H,163693,4,Where Damage Isn't Already Done,Lesser Matters
0.657,0.667,11,-5.233,0,0.0589,0.00353,0,0.184,0.386,86.018,audio_features,7ni2QpeyhKLJIb18IJTBHc,spotify:track:7ni2QpeyhKLJIb18IJTBHc,https://api.spotify.com/v1/tracks/7ni2QpeyhKLJIb18IJTBHc,https://api.spotify.com/v1/audio-analysis/7ni2QpeyhKLJIb18IJTBHc,168819,4,Happy Birthday,Faces
0.934,0.495,5,-7.483,0,0.346,0.0544,0,0.0934,0.836,101.781,audio_features,4TGHOWSNAwUXn5onDQr0P1,spotify:track:4TGHOWSNAwUXn5onDQr0P1,https://api.spotify.com/v1/tracks/4TGHOWSNAwUXn5onDQr0P1,https://api.spotify.com/v1/audio-analysis/4TGHOWSNAwUXn5onDQr0P1,221200,4,Street Talkin',The Art Of Storytelling
0.483,0.866,5,-4.2,0,0.035,0.0931,0.0815,0.295,0.852,120.003,audio_features,25UUVStfTymLV7fKjp7xPC,spotify:track:25UUVStfTymLV7fKjp7xPC,https://api.spotify.com/v1/tracks/25UUVStfTymLV7fKjp7xPC,https://api.spotify.com/v1/audio-analysis/25UUVStfTymLV7fKjp7xPC,196771,4,With or Without It,With or Without It
0.783,0.734,6,-10.373,1,0.269,0.102,1.93E-05,0.103,0.803,96.872,audio_features,1nsbj6cQQmfp9x7Mlmtphl,spotify:track:1nsbj6cQQmfp9x7Mlmtphl,https://api.spotify.com/v1/tracks/1nsbj6cQQmfp9x7Mlmtphl,https://api.spotify.com/v1/audio-analysis/1nsbj6cQQmfp9x7Mlmtphl,226600,4,Sittin' In My Car,Behind Bars
0.732,0.78,11,-5.393,0,0.22,0.296,0,0.11,0.805,92.685,audio_features,4T3Vl4y9ggN9dPbYfKyYqh,spotify:track:4T3Vl4y9ggN9dPbYfKyYqh,https://api.spotify.com/v1/tracks/4T3Vl4y9ggN9dPbYfKyYqh,https://api.spotify.com/v1/audio-analysis/4T3Vl4y9ggN9dPbYfKyYqh,252667,4,Dennehy,Dennehy
0.797,0.521,7,-16.471,1,0.37,0.244,4.97E-06,0.111,0.763,109.408,audio_features,0FNt0zNJT1JNnSIe8LqYxh,spotify:track:0FNt0zNJT1JNnSIe8LqYxh,https://api.spotify.com/v1/tracks/0FNt0zNJT1JNnSIe8LqYxh,https://api.spotify.com/v1/audio-analysis/0FNt0zNJT1JNnSIe8LqYxh,294360,4,Words Of Wisdom,2Pacalypse Now
0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,audio_features,33ZXjLCpiINn8eQIDYEPTD,spotify:track:33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,325507,4,"Shook Ones, Pt. II",The Infamous
0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,audio_features,4cHKd6qPMR1TMx55KHlida,spotify:track:4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/tracks/4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/audio-analysis/4cHKd6qPMR1TMx55KHlida,195121,4,Notion,Futureproof
0.532,0.819,7,-3.981,1,0.0604,0.0801,1.87E-05,0.265,0.566,170.048,audio_features,3biCP8Epe7TgjzR62RfJ1X,spotify:track:3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/tracks/3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/audio-analysis/3biCP8Epe7TgjzR62RfJ1X,163749,4,Casual Acquaintances,Casual Acquaintances
0.517,0.911,1,-5.496,1,0.0544,0.22,0.00276,0.35,0.756,175.241,audio_features,0UqwIL59AsdSTdmewiWXvj,spotify:track:0UqwIL59AsdSTdmewiWXvj,https://api.spotify.com/v1/tracks/0UqwIL59AsdSTdmewiWXvj,https://api.spotify.com/v1/audio-analysis/0UqwIL59AsdSTdmewiWXvj,138997,4,Tic,Tic
